"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"St. Kitts and Nevis","KNA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","445148514.851485","283672712.207623","389230769.230769","540000000","400286747.469098","475974546.622983","800847652.830884","1073131529.40281","1594100742.82926","2043303599.93448","2327762031.81522","2314866159.19746","2333452619.05113","3382441880.52019","5331635648.90073","5952066115.70248","7927685950.41322","11336983471.0744","17568388429.7521","23299380165.2893","21689323505.0808","21386923274.7009","23511655702.5853","26847238982.0255","29297653850.1528","30256775706.3056","34903118051.9646","45491707367.4805","62224569403.7595","82081501120.4014","107481559536.354","130905390348.69","133708439163.836","145289201999.126","171949246607.55","214180109696.524","233066854222.613","206746907249.657","119703872461.739","152437629787.67","188179308241.026","173140383391.224","196223559919.791","226364371958.642","254507215106.496","295978182955.126","334075485669.369","367117481885.803","337208395978.138","303639901952.339","363369420472.822","399711685256.164","398672549604.116","419423689419.694","454310246571.179","449143443248.059","471632519001.437","542106955185.178","556305232141.447","527284116676.642","541375256319.382","611591118750.905","574606694153.17","580134835763.453","563167287063.354",
"Kuwait","KWT","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","265999893.600043","377999848.800061","456399817.440073","439599824.16007","475999809.600076","354199858.320057","355520109.632742","386990080.529201","491617549.869846","756265542.331427","1439841120.97975","1925872217.30104","2844719890.00789","2886352812.0035","2857080827.59819","3598264131.67738","3848126692.61259","4987652434.2592","5238938235.26385","4590187190.5209","4245377435.96905","3878146561.36547","3790241259.15532","2830745191.36004","2628166070.41347","3322222222.22222","4326887560.72593","3946830265.84867","3622516556.29139","3306397306.39731","","","","","","","","","","","","","","","","19258707917.113","19720498298.7836","21109074931.4129","23883753601.1622","26596590258.1817","29196660816.6141","32026693188.8514","32595941321.9054","34297994740.9556","32043803748.876","22209808544.4743","23170191915.6088","29528341551.0204","27778085518.4986","",
"Latin America & Caribbean (excluding high income)","LAC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","28355226932.3141","31138312353.8712","35940613038.5905","48039721157.2683","66392593427.2347","78505675559.646","83861578818.4901","87713410909.6605","109914775509.739","121732786105.476","147103854532.926","174053382535.47","147990937989.912","109794715612.576","115722782319.158","111158025727.151","119673681754.737","140361960064.41","158364641243.212","189084192870.151","177459865857.026","178501176331.955","202451845811.356","261171476315.878","327127716251.818","316963042395.807","338415991170.457","386008776702.594","395203292292.05","331314177912.045","373786357529.158","348559463435.473","313422623674.847","319213002085.93","374631808307.248","456061924439.154","550742207282.909","674699543913.043","813191229129.05","717392470646.728","933848825829.397","1105316830637.47","1098194057293.65","1115042464840.09","1091151470033.48","894946961379.782","812289758979.413","882263284826.623","881091130012.455","857690929502.584","703456804694.594","893598588305.069","1044826059045.98","1165719396409.47","1188282742776.02",
"Lao PDR","LAO","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","108571431.673469","166666673.333333","123157895.468144","110783073.60222","80864873.5242799","","","","","","","","","","","","232251605.229754","239534817.639108","510581940.320175","561907975.323317","751431821.395507","931678968.424343","1038911682.08333","1364595376.72638","1725538179.19882","1980695749.02346","1958561740.57178","2455962084.6774","3313108794.11221","3672546022.9976","3957394729.93083","4552482515.35389","4615843457.74456","","","","","","","","",
"Lebanon","LBN","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","888806146.939457","1373041081.54579","1710610701.42866","2464831270.09923","3518348204.09499","4272096711.79228","4763168684.54881","4641117245.85905","4899309558.79831","3984497069.98867","3629187396.35158","3666334991.70813","3715422885.57214","3974129353.23383","4732876357.81095","4726529113.63184","4826633662.28856","6079029860.43118","7954825724.04643","9926921235.8209","9624889980.0995","10235489220.5638","11134986139.9668","12663519741.9569","11723412447.0978","10844253756.5506","11555313996.6833","11344772173.7977","11958444475.6219","6997331984.55598","2568104004.33839","1239752813.27095","257193013.292321","381000675.770145","",
"Liberia","LBR","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4009153285.75414","3684349263.34388","3579432646.78409","4941354272.76013","4655995958.29697","2977436056.87022","3754578754.57875","3656160358.97636","2987762364.8877","3311693771.81654","4453425486.63582","3566564859.25456","2650393700.7874","2350386328.125","4624318461.53846","7179699935.41656","12610652480.4122","14081313433.3086","19127105941.5052","15225275102.231","16432176155.6187","8378779759.37629","14747475548.0874","12628450914.2151","13311830695.0162","8327987778.8316","9699655271.37041","10868189579.7162","12326744895.6641","9527392414.73171","4427649465.27857","4282827735.53664","4549595641.13085","7432057126.67439","6919569687.39756",
"St. Lucia","LCA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","35013617022.2237","39263761180.5742","44846378713.2325","58461393250.4193","78804818360.2135","92665525012.298","101441153424.742","110271140748.56","136909056989.691","149208606911.314","176790349951.718","207677983444.568","176677158785.749","132539387573.614","133863543387.406","130643944954.473","141451101687.904","162511971737.876","185653548181.72","212870247605.047","202139780954.962","207007008872.756","238626749300.476","300511400896.453","367395670979.743","365725649941.286","389656596320.977","454779571904.348","468687312370.249","397722018034.644","442264647823.301","420608066135.268","373632494010.653","374621700145.223","443301922943.138","543354895422.047","657796032221.036","811347472218.579","978442007573.77","879949345191.285","1103674972887.45","1276710197756.2","1299005587444.26","1320984144003.73","1262357223240.56","1046299387382.58","949205623779.657","1021629952132.95","1032301847959.82","1004935847385.36","817186013782.523","1037546913754.89","1203553651135.26","1336551096367.48","1358805865164.5",
"Least developed countries: UN classification","LDC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48728763662.9957","47927302885.4109","52200526563.1891","61115914672.1169","72194622218.2971","86856698175.3404","98893785525.3648","122759270868.913","159266903650.859","166388324693.136","171851533995.121","200624753962.639","212868137759.258","235286759044.671","258088976679.449","243958073023.166","259391970042.2","293958654972.904","318529743238.415","341767416503.98","324230469756.11","365574209550.89","414843289339.08","396401133508.427","405917503134.932",
"Low income","LIC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","13528180417.8269","13252024538.5943","13002307561.6931","11773269510.0287","11605573202.6292","11788055542.7369","10375253392.2213","12400007041.2598","15858315676.7107","17755237526.5388","16514893603.6268","18195795493.4097","18297027602.0157","14875266021.1208","15841285487.77","13892272756.372","13888220448.2225","13415509998.6357","20148036832.9483","19816958423.8309","22039498838.022","26816927213.0201","31423881662.4849","38797282207.5952","45417074468.1006","55036565724.5398","67260686910.7453","66811306518.5282","77413003596.8116","85183095124.913","66959487236.9931","73288233106.9394","71916424056.5219","61796524088.9854","56470466990.0408","57871855877.0487","65759792235.0461","67210498162.6853","60687928841.7144","75851760927.8242","87757109837.5747","86042486289.3533","92688727825.9188",
"Liechtenstein","LIE","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","213230395.378151","216356994.327731","222745259.465021","184095517.815126","186513235.798319","219117647.058824","249369747.89916","281069958.847737","263554001.680672","382521008.403361","396470588.235294","360876897.133221","369514237.855946","389531250","446917293.233083","527674750.356633","546373365.041617","567643742.953777","545868033.31198","850738599.871548","1261040532.3654","1209298701.2987","1455021624.21913","1501997450.06375","1554952830.18868","1415942562.59205","1510563882.94076","1554076086.95652","1570606727.4442","1504826629.681","1757788317.52371","2035436306.5023","2282432124.1159","2605028973.50993","3121408336.70579","3334146341.46341","3320227971.77492","3676432554.67028","3959033906.17743","4286514095.75224","4652837160.20058","3465129811.99642","3319422192.13882","3783609614.58765","4677566953.25625","5704109452.73632","7030684878.79954","7997307401.05923","10295128398.7061","9982532221.57982","","","","","","24045347800.2286","26478471754.1878","29820892018.8132","29035789042.4016","25405719973.7175","21559598370.2589","23330912569.4423","17730669592.9684","14935397388.367","18598173510.6057",
"Lower middle income","LMC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","21757036347.7051","17773359105.1101","19026544896.1492","19883663363.9138","21775072726.5015","23502403474.3812","26424929506.2069","27998583283.5528","31071375594.0855","38207332678.1618","46225347949.5813","51512883417.3819","62824695686.0377","73423037926.0145","85796648523.3226","99664996340.4109","109008654825.449","115161610922.094","117617813509.413","114717934142.634","124568715967.162","139757448599.693","157397363572.923","163537945965.89","169561174754.185","189080763462.037","166824243348.025","179499548423.569","170771523307.6","190904431444.172","220100928953.822","239787963670.775","258375255739.903","263846908352.259","288869655477.561","289761574397.515","312896123034.66","313983746560.552","359987089926.152","436758638077.918","523648624554.804","616100202576.858","815671577255.896","868326556802.063","921330929668.853","1083821690103.99","1200197708065.84","1225384431028.93","1237683660220.55","1316701397214.47","1318979347768.99","1414011775117.34","1576245365802.78","1696864554364.45","1737639382618.32","1588729042822.98","1912606323178.34","2116466256311.41","2150761938091.19","2251437444558.4",
"Low & middle income","LMY","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","56040697369.098","46180725883.9416","42279725663.84","47389416803.5368","58555187076.923","67735710178.0936","69852526784.2941","67432898642.7258","69597402804.2264","83603728579.2377","97411110902.7987","108018513933.469","124442556838.362","157906332279.432","204769083949.542","259200379980.383","288623729522.5","323559659972.356","357739097605.334","391984671818.091","468729913495.412","519292555231.974","509310510847.76","503157916051.291","512412269614.764","523504929164.128","553508787385.275","559539066942.462","609361843605.955","665386948973.977","708070055149.623","704534180108.848","778693015790.666","871197424880.677","990342566250.131","1109147642406.34","1226430373815.76","1291442138881.72","1247173279255.4","1204209701752.32","1318137571387.77","1358451297123.45","1417048535117.65","1657783138735.36","2035121386531.41","2433491469089.81","2900819576094.72","3654662534169.72","4491718116758.72","4791874643142.43","5815749998112.44","6972342041457.48","7539007464658.76","8074622372794","8439683665595.73","8163728371229.04","8160492152607.81","8942127604928.3","9886528089654.79","10059564126241.4","9765215589174.54","11680199629998.8","12126581403810.2","12318435230940.2","12642975543190.4",
"Lesotho","LSO","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","6159997.53600099","6859997.2560011","6859997.2560011","6999997.20000112","8389062.34052043","10406842.4989431","14410073.217582","19132362.0961416","28397258.7179584","52900013.2250033","47150011.7875029","59800014.9500037","87883585.1277222","153688462.496501","156538233.618234","","","","","","","","","","","","","","","","","","","","","","","","","","395802389.230366","465908606.994388","494023359.87908","655945408.34449","723055152.274825","890669897.710667","733632207.851428","717415828.899396","668726126.036735","563094584.894189","631752583.215555","664073593.882873","618032177.482019","499287190.889176","619194883.331243","637528430.953739","600357756.786306","",
"Late-demographic dividend","LTE","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","56504884103.6216","32263081235.3178","27593400917.7747","32259671667.7975","40908722605.7014","47043768355.6882","53717814836.9556","46967892412.0456","45343326491.8408","57810379831.1769","73322182137.7443","83911915789.2317","95543119476.3622","120594427458.014","149895788648.73","181348565768.12","189001635484.896","212968007147.421","225408869947.75","265545059854.538","299232140522.102","318781089816.009","322894946760.737","291107688871.277","306992769338.924","336972216283.706","362182652544.369","381727490820.828","444145253476.394","519244165340.68","490229882904.143","459738502403.594","498610285422.815","542399972743.629","638461716178.073","776178126808.943","843688804645.589","866702304638.892","828683250532.483","754989758641.844","840526867905.169","901113200937.518","977475447116.881","1166005309036.25","1429967662277.14","1715928675914.28","2066595059486.73","2680461166301.19","3442100246213.06","3637251916494.19","4360255902769.42","5335195006803.76","5882271493464.16","6456734541320.45","6730459425370.08","6406507292642.82","6378184358251.2","7037968285528.74","7937234828320.25","8232570371994.89","8153556430123.08","9561071326305.38","9804129413857.17","9750876222910.84","9902118881607.13",
"Lithuania","LTU","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1602865686.77141","1725368148.46785","2263899007.33707","2684620630.12516","2408561070.34959","2206892533.44842","2513627104.01381","2954727153.18869","4049949238.57868","5186287878.78788","6109441472.82","7833982933.86874","11355599343.1856","12459124835.3578","6686848762.85794","6259625983.25355","8118572806.27176","7507416210.78875","8645195009.14799","9230190121.0756","8140883298.51445","8559350807.56461","9616949872.62708","11227899020.9616","11686048876.1568","12305533160.0825","15073962566.7013","15968306341.9475","18896733860.4101","19096388820.6547",
"Luxembourg","LUX","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","300881000.403388","385272802.311184","472621207.955275","636830883.874974","699292667.771334","774871119.885927","762615464.994775","849467642.093416","1015057000.12809","1202971931.75564","1459615119.3268","1149102564.10256","1028491082.46512","859329388.560158","795763055.012566","723437733.541681","1341447534.76612","1925385197.19071","2186940208.44761","2278131654.38165","2939394012.55432","3426756054.34141","3255597239.64868","3705075792.91045","3887986496.26236","4411022167.48768","4145573941.36808","4035433017.59134","4265252278.28406","5071791381.5197","4378738108.62119","4679412609.59882","5038048013.34472","6244662568.89371","7448923681.52782","7288754166.9354","7816106443.26705","9759117927.65532","11853640474.9633","9814595728.88671","9457490356.83335","11853863094.7471","11463634847.0531","12032790606.9534","13177315584.0584","10398064118.5602","10754088413.3206","11704208687.3765","11481483020.9427","12610771763.9137","12653068027.9565","15675111618.6238","13414178992.1032","14267154642.2806","14341912467.4383",
"Latvia","LVA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","795761551.625784","1051771311.89382","1115384708.44423","1676889074.22852","1677325246.21667","1955694090.38239","2225421983.43407","2247634151.88722","2853421473.37351","4070520359.04774","5223066583.69633","7217870579.38299","11213188346.3275","11407345417.3366","5887606338.61551","4580977584.02942","6305041879.16072","7324499378.70691","7277796157.98608","7158808480.88194","5876839031.72734","5469487220.1292","6326884489.17295","7615028508.20862","7521544367.53724","7687267646.64905","8755038810.45722","8850213542.00587","10276813867.8198","9788012038.88593",
"Macao SAR, China","MAC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","232900561.258228","219716413.097403","251389174.087003","269789051.965272","352295561.874607","431471016.53373","513643771.503392","618007506.457338","723975288.842078","993097416.99722","1530039729.85604","1759261002.44115","1945031351.27231","1823097538.85597","1340128539.86744","1343775249.85919","1097036672.45829","1026420666.05354","693878568.135661","631605153.420053","699078463.715326","1084620197.79732","1631353906.56719","3024566646.2574","4855884438.59882","6628418087.23752","6229964426.92182","3967294245.45698","3524023405.01389","4540790161.59222","5838272090.73897","6879364846.91001","10416383659.2598","11172504308.0992","9865962298.73832","9988411414.35193","9248675783.12413","7635119144.23819","6719687492.72443","6900977973.73116","5588201962.85129","6672255713.78787","6798948491.01592",
"St. Martin (French part)","MAF","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","199878312.179255","229133799.296116","250410513.60639","306057298.799128","296851036.164482","313013166.709153","336528695.837755","415770014.366198","433357224.300414","479597825.507016","590456655.383174","647331988.239905","690532081.377152","845158696.746297","1128664297.20395","2229988646.47808","2755179991.81773","3530930112.85387","3295676572.49636","3815206145.77493","5675364256.78103","5550463469.22141","5462118517.91343","4509201733.62959","3747624435.10815","3779465368.18046","4569923121.04355","4839675926.89514","5786813414.3816","7065598356.30059","7781920090.18796","8054289862.23016","8362423940.03279","8088129003.11862","8392956448.98403","9350603852.45902","9414841824.27561","8909512889.68196","10128121959.7319","10930107546.4033","10480934330.8865","10202097545.1153","11120357844.1158","13498881034.945","16273570043.9005","17759588395.1825","20022003498.8016","25415959043.657","31838277749.6428","29413188368.0232","28576866443.5193","31926945719.186","32032422991.6283","32894636657.1237","32184291445.8461","28563811941.1557","32003137198.6024","33351946626.4851","35475429523.3527","35056913348.7143","31825825982.0338","37334771914.819","34932671696.5237","36619974344.8492","42495957565.197",
"Monaco","MCO","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279678191.431081","334759565.217391","384029004.329004","374594227.188082","215878641.606963","198856949.828687","247922171.790966","271257717.527444","367741669.416034","550509640.42082","734778376.340566","966524936.528344","1500972203.74557","2058438166.73601","1229115605.23242","1571064504.17693","1948936083.75505","2058310108.04085","2187460740.47991","2443561051.40988","1873627740.82384","1774126161.90021","2133662636.99701","2626779913.54865","2745691030.0408","2875579111.56641","3298150653.9477","3212201867.05008","3248212089.25069","3637428703.11042",
"Madagascar","MDG","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","101213080.575205","117618606.321094","110786015.440073","139168790.50669","137808607.053276","175509694.192","169953908.896724","190560461.578382","246188442.533957","529217269.667073","2423509387.95312","1698505689.56368","1260748390.38156","1218438624.68638","1047636606.99654","713508373.325887","891580584.366165","803247801.525034","561377484.698362","1294035494.02456","1413799000.58205","998373766.99939","1340875126.9165","1538979542.60738","1157857170.70006","340474829.652222","469814812.744435","432772553.521621","539088328.202681","525897483.359923","552294485.958452","789059496.723407","587094684.651163","874597795.932149","1071242869.81545","1132427668.29558","1299050304.80472","2244649137.35969","4053123143.84379","3573472351.92504","2584114087.22697","2851685057.0399","2705511834.04372","2454249819.72124","2288965024.57556","2146785000.25246","2248541715.74583","2390107389.50165","2894013271.12979","2996931493.81516","2548705971.36854","3334918635.29574","3346966103.34235","3150689770.19089","3871591217.43163",
"Maldives","MDV","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988336189.567055","1375812554.08334","1762138270.92565","1982757767.30297","2582310123.87435","2522413552.11486","1441144833.94414","1472545469.89735","2264674033.45438","2305115887.03924","2460351619.40884",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","11958980121.9183","13950924876.9377","16060854000.3352","17635410928.9085","21757198665.8778","29621853827.2795","43731997098.6431","70132587604.2202","97559195985.8426","118272194961.687","129192769690.251","131685119143.919","161156729442.474","179436994744.001","193225588629.141","216532918072.457","208542197997.323","192571662581.278","196829822896.276","158986594776.16","149108829663.778","159108340084.823","178164379879.739","176722490130.184","180294391650.856","160107272461.538","161229957820.187","182924439452.279","207507480884.097","211991346379.863","212131885892.389","213855262476.021","223448087738.333","239011810404.503","235140207388.297","262223820678.98","305129719017.969","359827914954.565","427840190448.956","545422580226.599","694636256761.581","662685579633.573","735235189433.484","849201130377.696","895844768386.211","880293466664.036","912626667152.474","864890858876.413","850510773195.927","875193206554.206","908058611172.41","906580772469.411","802817852436.466","951277154404.358","1100279824486.31","1146240048679.67","1200067100788.4",
"Mexico","MEX","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","2186512000","2199456000","2351008000","2792048000","3403592000","3797488000","4303248000","5074744000","5623368000","6231992000","7093328000","7045816000","8570304000","10667184000","14309944000","18848568000","18696972643.5887","16095724981.1722","21628905872.5348","31504266608.2","48222648250.6209","65952233326.5348","39871032942.0943","26120930271.2875","31503747884.7391","35224921361.612","25196782139.7806","25879617583.4414","33922657774.2779","38460609155.5747","46971997785.6779","58654274904.5033","71260990830.7156","106325942501.919","119948397937.02","61637325928.7241","76556665431.4892","101521985588.107","117152432749.324","131924953647.327","157542302950.286","156613261963.649","157009254079.191","153906481766.322","170291061811.54","190032339740.566","221192935894.074","246430281880.113","273652400236.232","214862076778.919","249307402543.588","288474941933.822","297313159736.718","291905706408.209","295706657463.447","281049750802.406","263907643771.789","276551490007.38","289545442863.154","282547311091.319","225418412688.159","280557432299.113","328941890760.582","429208372260.226","447830407425.176",
"Marshall Islands","MHL","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22438800","26307400","39783200","37873300","30603700","54279700","70242200","33471400","29495900","45303000","37132700","32962700","40933500","49114800","46250800","116975600","49497800","52336357.1166992","59253364.5629883","52133987.4267578","65137229.9194336",
"Middle income","MIC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","55016484475.9539","45336716135.9264","41507011508.2988","46523316737.56","57511591027.5203","66480849258.3541","68553515106.2185","66096758133.8996","68142651315.3985","81807271455.4226","95506218586.2553","105794455634.455","121831483439.926","154826040210.704","200508616116.637","253368755638.148","281662319044.176","315956560274.62","349907757778.752","383261547616.844","455639728349.371","506646692707.751","497357464667.207","491433223400.371","500839415027.417","512805403289.396","542822847814.219","548695035899.135","599383208275.152","653694509816.27","693647257350.475","688586696465.962","763518108940.395","854437926515.342","973143035804.775","1094379488958.67","1210582706942.41","1276967716122.62","1232820288921.23","1190346613207.79","1298626913797.88","1339085387458.34","1395776719045.09","1632092046244.69","2004749650142.52","2396221338754.26","2857039149016.38","3601203402831.03","4426311490051.73","4726093850573.62","5738890001349.46","6886369826816.56","7466326738139.05","7995491130948.16","8360810678244.9","8093793633206.97","8094841822098.04","8873408659824.26","9809124803674.51","9980565286812.84","9692188467776.98","11590101273681.3","12025440597997.6","12218189061250.7","12536566127689.7",
"North Macedonia","MKD","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804770318.021201","912755102.040816","448968768.41485","425784482.758621","519171231.575818","739854787.098318","766722755.703792","644674872.758907","623958987.864011","609997977.569367","765766901.053014","815907395.745203","855869122.312004","992907916.30937","1206336385.84371","1191469395.66185","1377982891.48014","1891959450.67247","2552637078.1015","2308813433.83845","2169520265.63528","2469296016.97459","2277519954.47925","2564977320.35255","2660564882.87358","2399370150.48056","2602467445.60661","2543068421.7445","2540670650.92156","2652655640.3238","2668903897.13049","3283826224.62586","3346633115.71377","3910236697.8867","3982267256.98763",
"Mali","MLI","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","38967414.0185596","48618404.3674661","48553130.9836237","47362704.1360243","55628258.9734222","75602026.7571698","88904714.1421843","65011618.7194176","112136502.28241","115464501.194963","151438655.976471","194627789.41349","246884145.461004","513178589.129824","395758132.210275","302759157.447327","256981140.528768","219824480.314431","252828128.79708","389711865.028417","556658971.996562","518492956.224748","600532989.797209","686989811.376894","717421388.560796","810432001.849215","753265938.140919","651758456.879556","960770272.935942","1036250439.9994","918752675.073785","703813926.35218","673118578.961579","627506174.66504","725111413.354342","818913503.929639","1081904080.21182","1383773725.71885","1370885850.63734","1781549470.22897","1877982326.1136","2498041649.26781","2428331110.99938","2678608490.7574","3427201825.60628","2662169250.19775","3907045054.94017","4448742532.3624","3701738323.8584","4279593267.10058","4425175458.65092","4653924717.25871","4923102546.29059","4592345847.60274","5401818393.54514","4764339528.88534","5177324195.94779","5571090409.0602",
"Malta","MLT","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","59223159.927177","55618814.621878","52392626.3029696","53529826.0317904","71800617.1966443","86425029.9005695","112839644.552156","126040442.566757","138856101.46797","193539837.846253","223648195.190821","242275339.681229","258585633.425483","270055175.23448","243348533.085767","238035772.946926","276166506.085691","394067563.890211","446230450.934164","479739802.825681","649415469.326662","656393369.03282","670094845.549555","642410906.293691","716030893.346616","958229276.256477","996646057.269228","909001096.131573","998501616.338262","935875553.692146","957545231.159567","870021136.576208","777223657.404576","1184194210.26782","1290669613.20783","1441270946.06709","1379987915.06564","1738020098.32119","1846793802.86954","1723364986.09225","1894214065.01854","1761024695.78175","1900445153.95697","1867359612.45505","2001949721.18979","2683614094.69579","2563404199.05995","2647881537.86965","3087216770.25152","3280118284.82882","3270427191.63693","4407021867.42622","4720446498.32116","4318816030.19715","4611460415.23725",
"Myanmar","MMR","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","9186928539.72388","10670084610.6343","11823137663.0586","14243734960.7169","18943436042.8175","26904901973.0848","45084835707.1193","62994455857.9047","74525429700.9102","78326680572.4741","74697464803.3733","91858503476.6253","101326889454.305","112158309178.156","134237526590.8","134288409629.487","129965222090.321","136912063379.682","102925003734.853","96844732682.0368","104945066258.826","112140201888.152","99414328672.3516","99770739541.9264","81814131101.5696","85193248900.4329","91260737120.6223","108669287787.694","110351497287.879","108639816101.629","109830249179.367","114165479223.28","127224273922.496","123084305680.438","138171260957.424","162816065050.367","188850602070.097","225334317825.184","277376008531.127","368224604851.913","354956455648.972","389352921085.445","449642056419.548","468611207917.762","430156416677.419","435729501118.107","392031709120.575","390304077675.169","402704941431.292","406372791100.11","396280665190.29","332313451823.337","388927017684.718","417962703802.33","424682798295.928","452937917380.967",
"Montenegro","MNE","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166084944.652514","203011821.60129","187851544.055152","227106185.683592","355192450.956047","405831364.258177","618502948.187178","1205410347.65946","1771803574.04424","1128520978.04946","912259166.999201","905398140.904827","826485794.089457","903327733.101355","888171823.022393","830507735.527507","1086269856.4678","1307682392.57303","1617408797.87145","1513509571.25266","1332270549.01849","1295322323.64969","1359526603.822","1562196256.12354","1741696642.13456",
