"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bulgaria","BGR","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","28.2617967508045","27.6439715292257","27.4807844759246","26.7452858666559","25.6124707539097","26.4234414164005","26.9897570866668","26.8736672387788","26.757004154377","26.0945142903343","21.2640943279005","18.1540162122329","16.2236055776892","12.9548343927735","13.7608447488584","16.668561085604","4.45220902740978","9.68098696341184","14.5937583309593","16.2553703767002","16.7311718307776","19.2659183195055","18.9772598388809","19.8051384534451","20.9507166728271","25.6651645226304","27.4377450593783","28.2888035887462","32.9796200804236","27.7810139493655","22.1822267262167","20.8392514705093","21.1224402920965","21.1825324278602","21.060857904973","20.8597788137386","18.4104638518114","18.3038127443279","18.829925858619","18.7188398925975","18.9959627192677","16.2822548110057","17.0042276972592","18.7284506128321","18.3125447926031",
"Bahrain","BHR","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","27.1030297710257","25.6642144205145","28.9925055389524","36.0765275534297","38.7478844773769","29.6933268970806","28.3601355886665","19.8110204759874","17.0004674762139","17.4233817533229","16.644767295641","17.4048254992702","19.0130222956487","20.4291984791537","17.5396872709469","15.2388553624296","10.8902701971484","10.532336871361","12.3384306711448","11.9404908545025","16.3884201722595","16.973674464082","23.1118109537697","23.5722707984621","22.5138842259822","25.6865148628303","29.4994531309511","33.5512723854657","34.5226692044314","25.2599199746776","27.4117362251403","21.4870793889003","27.1729554410629","25.1125167779694","26.0902109225078","24.4236635603283","26.8323765525123","28.4555240149231","29.6473951373747","27.5453708574435","29.0855253637305","24.8418199625942","26.8491803428844","27.5133591159521","28.9384002214251",
"Bahamas, The","BHS","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","11.4025245441795","10.3195579048534","11.8705025556674","15.9439826256272","16.7472835611637","18.9254260913641","17.9305170821791","15.9962765175641","17.572284981785","17.1971688574317","18.7214450523745","","28.6708033964729","25.6276058117498","25.411422106224","26.1305886137022","21.3331177231565","24.1776618594661","25.4386118401866","27.6855084510945","28.1174791073154","31.1610046215401","27.6761579776857","27.9961418788159","25.4020579886821","22.8979097325124","23.0426072339739","22.0158603424076","26.1442426953498","32.3440458334358","29.3802986154145","28.2861485844575","26.774300838713","26.6933841533475","28.3661603999821","30.3095033767397","28.3104063845427","30.2654613029778","23.5867067648848","24.7801092509827","26.4676345114044","24.4289815277084","24.205769375612","21.9999614018836","23.3023178532857","22.5577111277416","21.7741777058928","25.7497094638977",
"Bosnia and Herzegovina","BIH","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.26847306137","34.0352672822349","34.216556884342","32.566671673001","23.8967623642248","31.1070293982231","29.0132781750178","28.9681332665159","27.7635078367024","26.9177642885767","29.3781353895492","23.2664148364209","27.4322387315308","29.3870086618576","24.1708852113612","21.1903790429319","22.4529460305798","22.3136710302915","21.4586693817543","23.4017699774264","21.3535615866094","21.0912445723715","22.1820977450405","22.8222703920961","23.0639215176452","23.1509133837447","21.6266831748561","22.5774492481444","23.7931849176387","24.4669748531952",
"Belarus","BLR","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9399538106236","22.2222222222222","25","33.9086294416244","33.2602708930478","24.6979069709974","21.0791340655445","25.2310334487365","25.9346503152411","26.3269712735752","25.2015480960827","22.6690424615098","21.9847426955846","23.748249682755","25.3173520457355","26.5166266823018","29.6607667755813","31.3763246755786","33.3037472609769","35.5374326225462","38.8270843770422","37.685885856564","33.4161102099333","37.1868460544649","33.224364033082","28.6543148072496","25.4400783578553","26.1579866134837","26.227418804984","27.034537426493","25.3653466986551","22.5711362004534","19.4477162810143","22.555363377361","23.8001790850118",
"Belize","BLZ","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","16.5664922299922","17.7228715244487","15.7154667069","13.1844588975777","14.2792524539349","12.2437286808214","12.3439768860353","15.4772755322016","18.5371860244394","19.5707668499287","22.0514270521151","24.205544292346","22.9947445253166","24.9782337814503","18.3051430481526","19.4626188132585","18.1333129336285","17.6905900630421","16.4953549174584","21.3333416023728","24.7999210289156","22.1347914796627","20.0477035333808","16.9503246724087","15.7738883389682","16.5447137431608","16.7562013856216","17.5990669740298","22.0434241097951","16.5310096147082","13.8767930078896","14.2446969324299","13.548139661105","14.6607730687941","16.4653377433108","16.3601588376136","18.0259826627013","15.4176100849581","16.5822544455447","16.7569097918923","17.1569111592985","19.9353909263801","20.5192653485547","20.5010076374772","21.1340516722302",
"Bermuda","BMU","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0430267361979","12.5825420569453","11.0144291764369","10.8931113391845","12.0945969964397","11.8925858297364","12.8032086210967","13.763644733725","13.4097576009445","14.7485170334877","12.2379040805742","12.902924909709","12.536566366296","11.1992411450802","10.9469762606134",
"Bolivia","BOL","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","14.8319814600232","14.9892440073755","15.6877990430622","17.8814498258943","15.5855898729358","18.8183216260027","19.5456125267529","19.2223719050495","21.7933033695912","19.3104977275247","16.9190807035835","16.1738034915756","14.9869568249983","12.5296763663867","15.1768969757955","14.4635966292136","13.3815868210307","12.0855256639644","12.7012085705548","11.991317379845","12.5584891892561","14.4840237141834","16.3155701874525","16.6643833188834","14.8514771414085","15.5335271476926","16.1763687426656","18.9689513481554","23.1532159881584","19.0973226968185","17.8874789626329","13.9267732202243","15.6496469618393","12.6639226700099","11.6871210206907","12.990846906531","14.296679671822","16.1395936873294","17.2487171462335","16.4792607960079","16.5722453451651","18.9656256308952","18.3628772434261","19.0600818282013","20.9820496161581","21.371059614022","20.6704841876063","23.1176658338729","22.8232991121695","22.9142053369823","15.7937305332463","17.0431489901198","17.380669631509","17.7080563284576","16.608811759145",
"Brazil","BRA","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","18.8338225143308","19.9082549365888","20.3317665589927","20.3684099638676","21.8454042404132","23.328885294818","22.4180560151833","21.3455066997961","22.2651249693608","23.3607423834262","22.6737812755144","23.4303993145604","22.2552389722697","19.4347970230088","18.7409087149633","17.9178544928284","19.9608396615159","23.1736258501997","24.3436482411539","26.9027870382664","20.6635851959048","18.1090137013569","18.4232590300656","19.2831161146442","20.748084535259","20.2862976209414","18.6406537878258","19.1229011235712","18.5423484993731","17.0162942188145","18.3044880298194","18.4180865006086","17.9262508224679","16.6047591510601","17.3202333227377","17.0561834601584","17.2102995751944","17.9957613418704","19.3853295545005","19.1019580386452","20.5346736503101","20.6089642091972","20.7167127710863","20.9119218716012","19.873028904781","17.8358070494598","15.524327323785","14.5589865164471","15.0969119559144","15.4711697443353","16.5610215624606","17.9178490537897","17.8004023929581","16.4109751089246","16.9093613196902",
"Barbados","BRB","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
