"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Latin America & Caribbean (excluding high income)","LAC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","190921864.783915","236931768.607321","177707369.426808","110786281.706012","60784622.5547615","74415775.0444141","104251921.329863","137491634.471493","161101784.34138","195445636.806511","224800861.903565","259696612.977824","269336190.230968","257963662.027783","203547988.346268","218708705.52418","267632089.088139","228589230.870765","203665398.861147","250358190.613325","291878460.476198","352719437.273985","415899161.027291","519224424.39755","750960106.543407","826288865.728522","1063093951.91256","1212874189.77233","1250604561.16182","1486355905.58787","1680311052.24007","1992255099.4709","2300653086.79268","2552139254.67023","2929609210.06582","3104042258.23035","3277193458.20275","3382601561.145","","","",
"Lebanon","LBN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","441290496.416184","649495892.169191","460332892.536536","520965718.877935","872821123.285235","1223783032.67255","1407665885.37742","1680844581.62143","2000809209.21726","2918978487.32199","2689177524.70928","2370234795.05546","2320907240.04561","2416244245.29208","2389968734.68149","2624941565.17496","2882719825.90735","3048242359.49968","3663627050.63016","3938985247.3476","4451156827.62074","5217677965.45515","6130568435.72686","7241241602.78403","8155395835.23491","8600650416.5113","8712411439.06348","8902759802.42538","8665683765.08663","9062258180.62513","9899568801.24316","10157579206.6794","6475848127.3619","4924850862.39802","","","",
"Liberia","LBR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106431507.494285","125441733.116459","137946941.788125","162469542.857398","101769516.790952","112940235.552365","138812765.596906","190452125.617912","254550380.693781","292570896.630517","353365581.924461","446439991.870872","573665612.076208","656630180.230703","695742086.365213","557713874.246407","681832196.004882","687676234.889792","592508170.655707","713313002.662476","667666876.526128","787341079.022274","","","",
"Libya","LBY","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2868857010.67736","3177325852.82427","3368517876.69555","3040467187.2196","2796876348.8002","2720228371.84614","2937010940.5374","3281636268.88412","2956843319.07324","3930239967.06675","3957050778.23188","3520085274.00986","1974192280.1202","2465534430.48635","2985252162.73433","3983196701.10906","5117801294.35506","5814140433.92412","7415230945.38611","5408592132.54148","7052299898.52815","4259573019.12862","8313447436.18578","7069662155.06182","5487449053.61191","4763071452.81901","4777254826.84094","6337601926.22036","7327313202.36115","6081833318.20162","4891165248.63158","4210845584.75592","","","",
"St. Lucia","LCA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","8664685.86832895","11644796.4696621","11452660.0050484","12513689.5043095","15524503.4451008","17733434.9257088","20225638.5880359","21637456.2934074","22875358.8559443","25197224.4642213","28086442.4738359","28784462.4521972","30197048.3393001","29325061.3168704","31761208.1511398","30956903.2309732","28318144.40457","34057507.8078395","40112879.9871237","45754938.0418177","48173465.7664112","59202833.3147346","63393467.5676062","63818695.7544955","66300681.10107","76470330.1899734","128251571.670032","121389530.019092","141039994.900852","152464777.118655","227477391.121954","222026839.907828","256676207.518314","343260723.040188","276330253.237858","329409646.72143","331312971.431593","376280573.231574","334165690.878783","344072043.133576","242353276.897473","262868968.146643","","","",
"Latin America & Caribbean","LCN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","9414219.0756532","10980136.2276531","13113552.8784811","17493627.718317","20481247.7374202","27944317.2424928","30901519.40216","34506846.4599316","50012060.0686109","57445220.2118575","66856937.3471772","63198721.632224","63594278.5023983","63429331.8044766","60364998.8301682","68557694.1265964","102300467.122007","139230867.693254","153274464.463807","147259150.523299","185959535.322207","194286465.016022","212780903.304289","216995878.077072","253966772.074358","344262724.270067","353164602.696968","318153612.905167","379919576.018803","414125487.417716","368287862.851928","398993600.022803","437831047.129451","487772138.905212","549133293.987898","542564883.120398","560539644.780558","639618064.413065","698897939.236997","807212294.752","853326364.740631","944247492.779747","873293499.963186","965907864.926098","969438987.120716","897236076.475479","965394763.547798","894587183.913883","898967174.557726","932179512.98048","932446911.350672","","","","",
"Sri Lanka","LKA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","127089826.417748","120578519.697637","127414673.632394","135702699.64066","138945817.590133","161996507.282231","169732549.149403","167563878.162486","190112957.692186","166607214.002719","250335840.355842","239070361.600235","257818300.640033","260440184.907002","267047509.682445","271521625.407733","271628737.244786","295764399.454628","290170326.896141","266703964.317358","310676714.305627","392934561.934424","420244132.833287","467107981.019636","554070041.719351","620119893.296991","671427660.786172","725424650.716557","957529038.402869","950747245.174232","981251568.970626","820709426.549111","838559488.142144","956173961.770118","1153777660.71567","1398626669.4337","1705476519.04903","1941184465.51447","2489089026.30046","2440855793.32295","3535877089.36192","4341590281.86867","4568200059.69896","5310539606.02222","6037055717.56879","5932060430.78783","6075504002.16558","6884335675.81435","6761918190.80926","6445635021.23077","6508541685.01556","6815929734.28576","","","",
"Lower middle income","LMC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","1223787.38660716","1725462.79757568","1372344.2902866","1596970.90845458","2311117.20014705","1992394.8254611","1935594.52886762","3566747.67676304","6523723.23207764","11590621.4073677","28467368.6028543","32558413.8958798","27713277.1625742","36212670.3797889","30047936.3708695","24160879.6832894","30163508.0234885","35242667.0838336","35334924.7981115","35473494.0500566","43374650.1914231","51441247.8340676","72087877.5488361","69123158.0374859","73531144.581722","80367516.7019103","70311121.7803104","76551873.5636448","90263657.1404515","89682471.2971753","87091832.4461159","72926247.747626","65277072.9840488","91608642.8711576","112654090.221435","110979824.936028","101602725.390235","105138386.96026","128466899.504843","175114897.913205","330058049.490288","438306736.70868","406686738.306906","354305181.351446","310919065.431839","270819330.311402","267597923.231685","308327727.703537","357817820.689071","353951597.881212","334968261.886298","389448825.1734","","","",
"Late-demographic dividend","LTE","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1655616484.98766","1501848165.84495","1593657246.90348","1647704598.54852","1665090514.55564","1706662758.47288","1750042142.68515","1943284042.86964","2470047709.23459","2903966485.35958","3223976617.1053","3651426042.79812","4633601077.64183","5768840179.82938","5538548039.01599","5338685202.71263","5775702106.45109","5659624146.10394","6157202621.8537","6391919819.89689","5529883324.73853","5729388657.36785","6051646533.45925","6692924594.79714","6857006862.35059","7393436404.98258","7985570019.68497","","","",
"Luxembourg","LUX","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","230205453.882369","256822956.518726","295140387.338788","421855670.72275","457068816.635866","492170995.294999","463603121.292248","492360980.207757","595348160.203391","729073411.093261","797014190.624923","668726752.675483","581340163.789468","577759386.735124","572809329.22914","591214001.188233","818876627.609371","1052509922.66948","1137335302.74501","1185787260.28894","1526578917.45659","1602189342.86525","1890080284.48791","1841693056.07176","2016578662.59252","2389674488.78822","2406673000.11016","2168112409.1269","2274461300.27669","2352645794.16795","2293452235.68449","2357013376.33386","2355599392.71064","2832272265.05183","3432125184.97307","3584521245.93205","3986741159.87227","4700322271.02677","5679530188.67654","6160806157.25864","6140454457.65649","7049974962.11254","6852291901.91328","7422984533.75851","7775050839.12355","6907605355.89599","7194427472.83499","7635628038.50528","8490944831.11337","8476325148.64528","9151960543.60976","9904030806.27202","","","",
"Latvia","LVA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2267581288.97045","2158278458.60901","2218076458.1007","2381302276.03804","2390247417.90211","2280988412.88979","2179173942.37399","2391107321.68855","2837139343.364","3294402238.15322","3732634723.31285","4885415098.89861","6650229789.74652","7844496419.77794","6214028357.60509","6048671654.92493","6904669113.14728","6993529165.64103","7386442511.83381","7605605880.67936","6453557175.97337","6438931782.65256","6766632092.21821","7360391095.75245","7346355560.91913","7698585667.77592","8497332707.61735","","","",
"Macao SAR, China","MAC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","86232947.0057463","85719622.4069196","99033992.1714447","114642457.488489","128788398.916024","166541569.550881","194108219.034501","227425720.023916","282791663.062794","315240751.055385","404282665.502755","449950869.091949","494463448.095866","606738542.827625","629075242.005765","677375029.110268","646240823.557721","627315706.180595","627899230.660334","604644667.869113","644887859.611626","704454509.491589","913212769.488639","1029558792.5073","1335360535.85407","1640240757.97335","1771329996.67299","1665471460.67415","2292594848.55812","2959726123.99412","3443899504.46147","4070170350.31312","4476783835.25332","3947500975.72444","3875497071.07091","4205690092.54964","4547107280.4062","4549587092.10864","2281913170.46939","2648444926.60312","","","",
"St. Martin (French part)","MAF","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","228759373.631847","245619468.206817","287995620.418281","366151540.426936","413521620.534832","588803074.195652","637644023.389194","777029558.746882","924262140.501472","1101593490.78431","1684812781.62578","1467466808.76956","1443425359.97672","1365077100.47757","1239900708.48135","1344029402.92915","1667892995.07577","1957939763.587","2310094184.81509","2387777648.08636","2698840519.40582","2770245544.18482","2996021728.7171","2821712212.06784","3033560865.7783","3693151254.53642","3951123954.74248","3670026424.23256","3862499097.82799","3896182469.04879","3580967241.99679","3626802825.17262","3919873600.65293","4870684873.6058","5685815538.52797","5640101477.57889","6097278538.17407","7150957163.99888","8086260000.42517","8345631422.68616","8753283574.71278","9316374731.9561","8917449270.14946","9592552292.64767","11037331664.7899","10420607270.7827","10547816886.32","11033289538.2703","11788324038.9378","11993999010.6536","12064082773.2534","14211383612.4466","","","",
"Monaco","MCO","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","19249752.7719787","21548974.364593","26500810.8390843","34540961.2522033","37254275.4562225","52853431.2643317","54655901.2497379","60351737.8260019","74515387.0395019","90196794.6153963","117316497.605531","102599764.810145","97388013.6712198","93058206.6408345","88352437.1979853","103265512.299512","144583049.190849","175607353.242637","191373510.499295","192585167.111522","237766594.542949","237727690.503432","262401317.231611","246570221.406067","260757185.572028","336128115.027422","336918812.767159","305280925.910552","315871911.190782","313070133.792221","280983188.242728","288626874.308322","314597983.724157","384686788.909489","439425079.104786","422641835.317298","480280240.433365","587278532.918485","642721055.766333","550791174.679298","602499758.89723","691095436.940552","646687141.876429","738756695.563641","772689470.562746","735517564.274084","765602048.399923","738722968.581326","818665910.321876","840823043.42642","835686699.288805","1036249921.38394","","","",
"Moldova","MDA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","437331231.678807","417902416.685168","484866185.302418","457231343.806629","365139351.74262","358642370.318064","377459873.652958","374028375.351685","395186411.106359","490282708.20406","507424587.70651","541683357.816598","684474273.45456","886785430.334308","764270547.551366","821050471.938183","845479382.658344","811369542.81617","940276254.491223","955275743.319458","1127571919.21637","889385128.006202","1030271022.6867","1333717960.91283","1428871216.08096","1451795941.12621","1716334565.97991","","","",
"Madagascar","MDG","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","43269825.6000733","45777518.3995235","53188597.4739216","67710904.9018805","60043561.6006321","49299947.9495701","24573315.3699955","28767020.5803295","34058604.3544142","40802694.6648603","68260648.8297505","71656207.7189106","57229226.7122094","28969400.8757225","9747863.17300211","531155.551428249","607343.525853314","448790.002997688","8264318.63550919","24795671.9765311","49609312.9814416","73343479.6038566","113283038.245586","159856724.268625","181660439.96543","237721865.905823","346557136.871906","320262059.180262","331783515.760649","322661916.979477","352814824.115243","411826362.005283","474684493.678948","493264711.680291","376585688.521312","440012354.075238","477531502.75516","674113595.280121","891362781.761693","1050987254.245","1153868357.0885","1304496316.87786","1324135357.16294","1244924894.73558","1112312940.20784","895756741.77785","885915398.581179","881599458.625643","908738117.155385","934554902.684811","827743015.247292","876816741.295883","","","",
"Maldives","MDV","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","4294337.06966286","4448631.86503025","1772454.18129705","2517315.85878096","6615598.22142834","8420696.82104603","10853755.4253541","10774431.0684584","12962890.4852059","14628672.1164366","16967635.9837847","19850943.6561984","23368384.8530837","26798510.4468929","29623725.3465741","38751091.7754805","44730913.9050188","52258930.8004052","58211050.099749","63573506.5054764","66605657.7677285","98288727.0822153","107262673.49945","118836677.189832","141939774.934313","128756216.695487","161982853.970027","184564524.351713","227239640.483788","237677612.428974","283607164.967832","298180606.886507","310660956.556171","344764572.682823","386059350.569555","457636355.436707","496088814.710833","532842863.711133","598665156.738271","626261073.072617","426961658.119584","592157874.459195","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","4099680759.456","4397490966.4","5144059481.64","6101438296.008","8055961344","10293100400","10620286980","10173194727.4336","12867635600.75","16859388542.3509","24451167254.4236","31548698667.5902","25031009514.3022","26405924514.6757","29171690935.5449","30507415532.99","25658465102.2663","26808121191.7593","30215970920.7185","32286039950.4931","34931873975.1598","40677949629.6797","46955380780.2997","60335835550.816","63642223005.454","54451989326.8952","59575165315.6674","67731710004.4618","72082631890.5979","80091252309.2997","92153933253.1754","100889216279.444","105451727077.186","106413888218.568","113868191485.133","126479707817.536","139320823370.286","151216872241.803","164762803059.948","149110049808.727","167232377684.061","184809813488.416","190505378170.031","201004576313.013","204871612446.1","191853625584.95","183476736486.883","199145549265.74","212722144912.881","222029324796.608","214432748187.055","255003995548.117","","","",
"Marshall Islands","MHL","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","1636707.89715661","1842381.10685378","2217363.52325363","2407106.67490394","2606627.0623389","3365341.92049263","3868011.80443251","4240953.19859834","4353466.28883878","5063128.30100615","4520789.02614761","5441118.2288682","7866000.90730723","8206360.8137998","11984494.7073883","10795133.8427411","11075144.4723499","11600516.1443597","11805142.4203248","12207261.6511327","12406075.6330288","13725344.706392","13816174.6113623","13482464.9474101","13182513.7358814","13790012.2029823","15377919.4187019","14188308.1509426","14614696.2094263","16492835.3143836","17747494.9117826","17867812.5242379","19502755.4487685","19722349.4268231","20051651.2973949","21904910.8870129","23386061.2335075","23591812.3238958","25164007.1374793","27517267.4873363","28898190.3779055","","","",
"Middle income","MIC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","714714956.011606","599724076.395439","682629329.561057","605501414.104516","776485119.390339","982856389.171392","941819662.810063","749093733.295267","687449233.138313","695463365.542572","670885941.499668","685082109.613726","758821317.237972","1012880529.7272","1170615605.37463","1251407666.22636","1300218434.56594","1766093297.98032","2006654294.36057","1905552305.41081","1907373067.67286","1990509109.73236","1893702900.16976","1965888786.14859","2052539887.2884","1746724261.79977","1792606775.70326","1769380133.8519","2075436936.61707","2097445718.77936","2009083597.02338","2192929910.63832","","","",
"Mali","MLI","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","7631076.86970393","8145912.70583279","12634473.4790947","16199824.2547472","17571204.8279711","26393610.6396727","29155183.052016","33517075.2216089","43723768.3689876","54804419.5665812","68224288.7861339","52232517.0407364","41643347.1073616","41467972.7187204","42013660.6526548","34295509.3397826","45792104.7050964","60767444.4755811","79183561.0636971","79890725.4801343","94626426.8037246","96435661.5077087","90559256.676182","91018975.8379283","73519060.1344906","61388683.4914989","61591257.4394039","85538599.1255223","119673099.252035","150667999.383495","134051803.401799","149649147.36111","185865566.125308","217089404.713313","328168549.32931","393802461.682842","417758646.375426","541976924.189366","625316356.334422","562218960.866652","612253020.388054","785401195.920833","849509991.764038","962661259.281317","809446335.660546","723386395.410231","580248696.500191","609518431.981907","773079813.853374","783078986.561592","814447868.394049","917742614.214551","","","",
"Malta","MLT","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","28535505.2668274","31103757.2387473","35144972.8980724","40734704.4531463","44337248.9309887","54920980.930511","61578051.2316069","74186677.0474912","94534373.2990807","117123014.205457","144835172.728041","144060077.997745","144470028.158266","147021712.904549","141553059.737265","143030070.053182","184075910.396804","228094638.149536","263588184.315334","276961975.723295","333555787.130189","356739450.288708","396397560.791321","378639676.328868","423639197.88629","555396845.833015","578635873.186905","583839972.093661","611894623.135221","628160162.480092","637101757.255862","654389710.532383","675547431.526173","762411011.216064","839532225.446232","850744725.875352","918328942.41626","1055351694.75298","1182071187.93028","1176640564.87114","1162633257.89729","1306995770.78626","1264379816.92854","1356140998.0101","1413593939.9634","1248159591.55882","1347143842.51338","1664882202.01973","1878755186.75219","1925431273.10448","2108130382.7916","2417997787.81403","","","",
"Myanmar","MMR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","51419748.9322578","50030181.2730439","60208244.706485","60266553.5827596","86157952.2843903","91395269.7887707","84273285.1674628","81487609.918923","78466076.9672741","82058950.7625499","89421174.3388367","93985242.2068979","116364321.852776","129296570.973795","123862482.765928","119174690.740938","144337889.208822","132149228.253793","125075108.083364","100698960.665751","110642941.649285","105265121.924981","91361026.9615225","90183049.2111499","106161231.669469","122267115.200986","129281825.844917","107559367.696828","68603664.1499272","75123728.5438073","97429487.3230413","78574851.496869","59544136.5568153","69745519.2439084","93946360.1935959","101818957.603182","109787767.925225","140120176.578156","227496687.198028","369613015.78485","578362009.38677","1031026934.45772","1362852021.17738","1644807755.88647","1944111772.96232","2212534321.4625","2306005434.16517","2495704661.73852","2825491276.8421","3131990955.66557","4185802330.73863","3921571494.03727","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115302915.462978","129811571.544355","150296093.575571","201433999.547453","234583441.696043","249822318.853347","249404123.544585","420416375.300743","499151294.762952","535553402.963736","473901355.186138","489922860.155538","489606583.796224","557448468.83302","590984617.495628","479599117.417069","568981560.646776","564255000.294129","690445927.012169","696552565.494784","592650664.976777","719840995.313955","","","",
"Mongolia","MNG","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","497652288.565336","550978510.00405","589400280.654301","455495327.915346","488812944.848007","647914588.592527","678127997.793535","705577822.611971","756358640.003417","595050179.294153","250037672.548961","99045668.167684","37257214.3416795","62476875.9557827","83389970.0782006","66575111.7314393","87360689.9417174","108262539.621978","95093351.927909","110414871.393818","150405427.119023","149300011.176661","157709831.962394","159788334.067594","203471569.630275","256619578.993719","279422914.061453","368509188.940876","363058885.565199","505570692.592577","630926758.64888","800439954.345306","791128634.001215","939276163.498527","1501421352.15407","1572016624.98587","1499628543.77604","1485056174.16838","1547674586.76446","1611982354.48207","1762700543.28985","","","",
"Northern Mariana Islands","MNP","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349513090.968366","273927871.772897","273223000.393348","268976602.866587","276075968.142115","356173256.787408","434245414.307313","496064755.619023","586677901.692531","614595990.301746","733588420.166303","812479211.117242","802899712.661164","860224355.099493","816403268.103516","897023099.040087","1042857614.67333","1299453322.78304","1325687400.82198","1337401933.01811","1921944630.86903","2346772404.44661","2616537461.30145","3051149458.09451","2893371501.97023","2180191875.65777","2559850255.76417","2786715588.55379","3225160208.88732","3065784332.59462","3589341916.3456","","","",
"Mauritania","MRT","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","9152841.82674345","10070651.4893129","11718162.577013","14562607.0403513","17915862.090156","23352208.8507339","27293081.5451077","30657625.3068364","31306103.5387957","36730038.4059266","45489332.9503732","47502535.211385","49969134.1650659","56684005.9282461","53292014.3537661","59628312.9679514","66549115.4462543","72092737.6721272","77671116.0809257","76493786.649047","79064652.6349375","114471903.33069","121489597.081615","105513696.609238","107467901.876565","130845960.08466","137609987.072168","135824231.581835","132063987.248693","128154613.353448","106770766.484895","107981647.210835","123879239.41022","142486238.505449","171579409.327134","189961881.343287","243051900.603064","263333200.848325","283788523.149069","273872330.388432","360045307.974156","419305312.69741","450641144.508359","475876542.947478","471907224.094101","464060450.488241","468500284.171916","506421440.244555","569664634.390256","592911210.013698","637913454.529109","740954478.621055","","","",
"Mauritius","MUS","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","28404943.1356818","34587811.6221346","43998164.2777867","58751511.1566389","56650156.3531796","55348471.7868271","50172971.8983546","48507725.0079522","39530437.0655259","41655579.6273684","52962668.855861","59364700.0544312","78229057.0536806","92561980.5113192","123798544.366234","151210328.335198","205142447.454004","239573947.242324","306986191.028243","410695632.390092","472056866.825328","504234145.093362","505193983.062956","516637921.79007","528877032.570327","496763095.380999","488116687.022919","563669980.302334","625902515.47782","644151247.929597","681901650.191285","792362747.991811","1108461357.91694","1202093937.10694","1524088568.87867","1822220544.50295","1947427631.71159","1966099392.31077","1985095853.01327","1736059023.22586","1655834909.70613","1752157449.18778","1828007120.3877","1778607216.50661","1373206757.5073","1356828951.05265","","","",
"Malawi","MWI","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","12109095.0453311","16050645.1538045","18632234.07516","23626823.0689014","27899908.2591545","33815646.664104","41042156.2386867","48034347.9521071","67541394.1939206","75012171.9080856","81572746.3030748","89791475.0396713","85691350.7832502","83487205.6888453","68917546.9902649","67389753.5278164","79994411.5961248","121303439.327079","115789947.759174","132506208.826667","141057866.722855","163168459.907422","130184654.35436","149399831.417683","121277339.602231","104879382.885635","171270271.650272","182070379.144058","147931487.285887","149092035.673935","158591410.617968","182588621.642967","320631004.340035","303845376.926788","310843662.479995","340656897.289247","409868737.305482","423255412.661804","487753073.297379","842628563.394781","946502416.976105","995735483.059649","780869718.454924","540864015.541331","636399645.159974","538126891.934375","396804074.501817","561817303.641222","572504892.04127","625478167.683753","624905123.55627","579075102.648853","","","",
"Malaysia","MYS","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","439212507.675078","435121443.168957","535186184.219938","772908519.768991","915771544.517808","992848191.333815","1112907245.88242","1307330613.69842","1630204025.05252","2080011900.19991","2415921473.20946","2617234902.2975","2993051962.40349","3523295248.34323","4020336621.70159","4232270752.01061","4320664720.71313","4735060772.9978","4816248397.7777","5018434315.58274","5593970881.81431","6407523808.42339","8048193043.19685","9479112593.00402","10969703388.3023","13512825125.3905","16375757516.0358","17106494059.0305","15625293758.5027","16343562548.34","16495595538.9867","16868570369.4569","17556733865.1546","18653906077.0284","19810461400.3641","21629189029.1042","24967083331.8363","29087710764.3642","34315826350.27","34022770273.1305","43077866903.2012","48654660544.7382","51437781161.8405","55043127807.1557","60819831273.6091","57040305321.1163","59220574821.7517","63512719755.139","72570180797.8558","73999883591.4492","69040642346.8382","77089239497.0827","","","",
"North America","NAC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","357388519.49242","288906902.215754","279925199.064391","309550489.569687","261436681.84538","234463139.843462","263600988.603757","321979268.422961","330408845.315362","288883061.51085","351430299.201191","368668153.652551","392723467.248756","366017359.346796","360427261.231837","409798565.105501","387460546.401673","408655196.382087","385970123.9241","407711520.645288","423912805.911627","387914273.439566","376037332.107276","600576576.666512","786968401.268105","877070539.475606","928775191.911005","924199264.949485","949982169.642576","1012230674.83217","1270073509.20676","1453464619.41812","1406951374.06016","1336989492.41546","1371625978.31876","1243945220.01316","1191274127.77555","1356769805.75911","1448426986.04531","1399834933.65623","1271790946.47551","1536768937.70118","","","",
